시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지,주차가능대수,공-사설구분,빈소수,안치가능구수,식당,매점,주차장,유족대기실,장애인편의시설,운영종류
전북특별자치도,익산시,실로암사랑요양병원장례식장,전라북도 익산시 선화로 389 (영등동),063-858-4444,,,100,사설,3,6,설치,설치,설치,설치,설치,병원
전북특별자치도,익산시,원광대학교병원장례문화원(천도장례식장),전라북도 익산시 무왕로 895 (신동) 원광대학교병원 장례식장,063-855-1734,,,0,사설,7,12,설치,설치,설치,설치,설치,전문
전북특별자치도,익산시,함열장례식장,전라북도 익산시 함열읍 정동1길 6-9 (와리),063-862-4444,,,0,사설,4,6,미설치,미설치,미설치,미설치,미설치,전문
전북특별자치도,임실군,오수장례식장,전라북도 임실군 오수면 춘향로 1483 (금암리),063-644-0444,,,200,사설,3,4,설치,설치,설치,설치,설치,전문
전북특별자치도,임실군,임실 중앙장례식장,전라북도 임실군 임실읍 호국로 1767 (이도리),063-644-6666,,,100,사설,3,6,설치,설치,설치,설치,설치,전문
전북특별자치도,임실군,임실군보건의료원장례식장,전라북도 임실군 임실읍 호국로 1680 (이도리),063-644-3190,,,300,공설,2,2,미설치,미설치,설치,설치,설치,병원
전북특별자치도,장수군,장계 공설장례식장,전라북도 장수군 장계면 진장로 1876 (무농리),063-351-4444,,,80,공설,2,4,설치,미설치,설치,설치,설치,전문
전북특별자치도,장수군,장수군보건의료원장례식장,"전라북도 장수군 장수읍 장천로 247 (장수리, 장수보건의료원)",063-351-8050,,,0,공설,3,6,설치,미설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,(유)현대장례식장,전라북도 전주시 덕진구 초포다리로 64 (호성동1가),063-275-4444,,,200,사설,4,4,미설치,미설치,설치,미설치,설치,전문
전북특별자치도,전주시덕진구,(주)금성장례식장,전라북도 전주시 덕진구 가리내로 670 (송천동2가),063-276-4444,,,0,사설,7,8,미설치,미설치,설치,설치,미설치,전문
전북특별자치도,전주시덕진구,대송장례식장,전라북도 전주시 덕진구 동부대로 1015 (송천동2가),063-274-4300,063-275-6647,,300,사설,6,8,설치,설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,동전주 장례문화원,전북특별자치도 전주시 덕진구 금상길 69 (금상동),063-243-4444,,www.dongjj.com,200,사설,7,10,설치,설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,삼성장례문화원,전라북도 전주시 덕진구 동부대로 937 (호성동2가),063-247-1003,,www.ss1004.co.kr,250,사설,7,10,설치,설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,시티장례문화원,전라북도 전주시 완산구 콩쥐팥쥐로 1614 (상림동),063-274-4444,063-274-4445,blog.naver.com/grandcity4444,250,사설,6,10,미설치,설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,온고을장례식장,전라북도 전주시 덕진구 온고을로 438-2 (만성동),063-211-5000,,,250,사설,5,8,설치,설치,설치,설치,설치,전문
전북특별자치도,전주시덕진구,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",063-250-1439,,www.cuh.co.kr/cuh/funeral/index.jsp,85,사설,6,16,설치,설치,설치,설치,설치,병원
전북특별자치도,전주시덕진구,전주고려병원장례식장,전라북도 전주시 덕진구 안덕원로 367 (산정동),063-242-9944,063-246-9444,,0,사설,4,6,미설치,미설치,미설치,미설치,미설치,병원
전북특별자치도,전주시완산구,(유)예수병원장례식장,"전라북도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",063-285-1009,063-230-8115,www.jesushospital.com,0,사설,6,10,설치,설치,설치,설치,미설치,병원
전북특별자치도,전주시완산구,(주)모악장례문화원,전라북도 전주시 완산구 우림로 1109 (삼천동2가),063-221-4400,,,600,사설,7,8,미설치,설치,설치,설치,설치,전문
전북특별자치도,전주시완산구,뉴타운장례식장,전라북도 전주시 완산구 노송광장로 60 (서노송동),063-284-4444,,,0,사설,8,14,미설치,미설치,설치,미설치,미설치,전문
전북특별자치도,전주시완산구,대한장례식장,전라북도 전주시 완산구 구이로 2050. 대한장례식장 (평화동3가),063-227-4444,,,110,사설,5,8,설치,미설치,설치,설치,설치,전문
전북특별자치도,전주시완산구,엠마오사랑병원장례식장,전라북도 전주시 완산구 서원로 402-35 (중화산동1가),063-285-4411,,,100,사설,2,4,설치,설치,설치,설치,설치,병원
전북특별자치도,전주시완산구,전주병원장례식장,"전라북도 전주시 완산구 한두평4길 16 전주병원 장례식장 (중화산동2가, 전주병원)",063-227-0444,,jjhospital.allthemedi.com,200,사설,4,6,설치,설치,설치,설치,설치,병원
전북특별자치도,전주시완산구,전주시민장례문화원,전라북도 전주시 완산구 유연로 27 (효자동3가),063-263-4444,063-221-4344,www.전주시민장례문화원.com,234,사설,8,12,미설치,미설치,설치,설치,설치,전문
전북특별자치도,전주시완산구,효사랑장례문화원,"전라북도 전주시 완산구 용머리로 77 (효자동1가, 효사랑가족요양병원)",063-250-4444,,,350,사설,5,8,설치,설치,설치,설치,설치,병원
전북특별자치도,전주시완산구,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),063-228-4441,,blog.naver.com/snail3388,400,사설,5,8,설치,설치,설치,설치,설치,전문
전북특별자치도,정읍시,신태인장례식장,전라북도 정읍시 신태인읍 신태인공단길 16 (백산리),063-571-6300,,,150,사설,4,4,설치,설치,설치,설치,설치,전문
전북특별자치도,정읍시,유림장례식장,"전라북도 정읍시 명덕로 54 (연지동, 유림웨딩홀)",063-534-4444,,,200,사설,5,8,설치,미설치,설치,설치,설치,전문
전북특별자치도,정읍시,정다운장례문화원,"전라북도 정읍시 관통로 27 (시기동, 정다운병원)",063-530-1044,,,100,사설,4,8,설치,미설치,설치,설치,설치,병원
전북특별자치도,정읍시,정읍사랑병원장례식장,전라북도 정읍시 상동중앙로 94 (상동),063-538-4444,,,300,사설,3,4,미설치,미설치,미설치,미설치,미설치,병원
전북특별자치도,정읍시,정읍아산병원장례식장,전라북도 정읍시 충정로 606-22 (용계동),063-530-6644,,,0,사설,5,12,설치,설치,설치,설치,설치,병원
전북특별자치도,정읍시,정읍장례문화원,전라북도 정읍시 벚꽃로 131 (연지동),063-535-7777,,,100,사설,7,8,미설치,설치,설치,설치,설치,전문
전북특별자치도,정읍시,정읍장례식장,전라북도 정읍시 고부면 영원로 222-15 (만수리),063-536-4441,,,180,사설,4,8,설치,미설치,설치,설치,설치,전문
전북특별자치도,정읍시,정읍호남장례식장,전라북도 정읍시 정읍남로 1252 (시기동),063-533-4500,063-533-4503,,300,사설,4,6,설치,설치,설치,설치,설치,전문
전북특별자치도,정읍시,한서장례식장,전라북도 정읍시 월천안길 14 (하모동),063-570-7044,,,50,사설,3,4,미설치,미설치,설치,미설치,미설치,병원
전북특별자치도,진안군,진안군의료원장례식장,전라북도 진안군 진안읍 진무로 1145 (군상리),063-430-7070,,,111,공설,3,6,설치,설치,설치,설치,설치,병원
전라남도,강진군,강진군산림조합추모관장례식장,전라남도 강진군 강진읍 해강로 1437 (서성리),061-430-5444,,,100,사설,3,4,설치,설치,설치,설치,설치,전문
전라남도,강진군,강진영락장례식장,전라남도 강진군 강진읍 보은로 200 (동성리),061-433-3950,,,300,사설,2,4,설치,설치,설치,설치,설치,전문
전라남도,강진군,강진의료원장례식장,"전라남도 강진군 강진읍 탐진로 5 (서성리, 강진의료원)",061-430-1004,,,200,공설,3,6,설치,설치,설치,설치,미설치,병원
전라남도,강진군,강진장례식장,전라남도 강진군 강진읍 청자로 75-9 (목리),061-432-4004,,,200,사설,3,4,설치,미설치,설치,설치,미설치,전문
전라남도,강진군,마량장례식장,전라남도 강진군 마량면 청자로 2340 (마량리),061-434-1111,,,60,사설,2,4,설치,미설치,설치,설치,미설치,전문
전라남도,고흥군,거금장례식장,전라남도 고흥군 금산면 거금일주로 2901 (석정리),061-844-4444,,,100,사설,2,2,설치,설치,설치,설치,미설치,전문
전라남도,고흥군,고흥봉황장례식장,전라남도 고흥군 고흥읍 신호산장길 3 (호형리),061-833-4442,,www.061-833-4445.kti114.net,50,사설,3,4,설치,미설치,설치,설치,미설치,전문
전라남도,고흥군,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),061-840-7777,,,0,사설,2,4,설치,설치,설치,설치,설치,전문
전라남도,고흥군,녹동현대병원장례식장,"전라남도 고흥군 도양읍 차경구렁목길 209 (용정리, 녹동현대병원장례식장)",061-843-4444,,,0,사설,3,4,설치,설치,설치,설치,미설치,병원
전라남도,고흥군,우주장례식장,전라남도 고흥군 고흥읍 봉동주공길 56-16 (호형리),061-832-4000,061-833-5901,www.ok114.co.kr/0618324000,300,사설,4,6,설치,설치,설치,설치,미설치,전문
전라남도,고흥군,유한회사보람,전라남도 고흥군 고흥읍 고흥로 1935 (남계리),061-830-3300,,,0,사설,5,6,설치,미설치,설치,미설치,미설치,전문
전라남도,곡성군,곡성섬진장례식장,전라남도 곡성군 곡성읍 곡성로 935 (읍내리),061-362-9200,,,0,사설,3,4,미설치,미설치,설치,미설치,미설치,전문
전라남도,곡성군,곡성옥과장례식장,전라남도 곡성군 겸면 곡순로 2088 (가정리),061-362-4448,,,200,사설,2,2,설치,미설치,설치,설치,설치,전문
전라남도,곡성군,곡성장례식장,전라남도 곡성군 곡성읍 중앙로 26-8 (죽동리),061-362-7575,,,100,사설,3,6,설치,미설치,설치,설치,미설치,전문
전라남도,곡성군,금송장례식장,전라남도 곡성군 곡성읍 곡성로 775 (읍내리),061-363-0444,,,0,사설,2,2,미설치,미설치,설치,미설치,미설치,전문
전라남도,곡성군,석곡농협장례식장,전라남도 곡성군 석곡면 주석로 657-5 (석곡리),061-362-0088,,,0,사설,3,4,미설치,미설치,설치,미설치,미설치,전문
전라남도,곡성군,우리장례식장,전라남도 곡성군 옥과면 천변로 83 (율사리),061-362-6666,,,150,사설,3,4,설치,설치,설치,설치,설치,전문
전라남도,광양시,(주)광양장례식장,전라남도 광양시 광양읍 해광로 897 (덕례리),061-761-5500,,,300,사설,4,6,미설치,미설치,설치,설치,미설치,전문
전라남도,광양시,가야장례식장,전라남도 광양시 광양읍 인덕로 1183 (구산리),061-763-4444,,,250,사설,3,4,설치,설치,설치,설치,설치,전문
전라남도,광양시,광양백운장례식장,전라남도 광양시 광양읍 제철로26번길 19(목성리) (광양경찰서앞) ,061-761-0004,061-761-2666,,100,사설,3,4,설치,설치,설치,설치,설치,전문
전라남도,광양시,광양서울병원장례식장,"전라남도 광양시 진등길 93 (마동, 광양서울병원)",02-794-4440,,www.gsh119.co.kr,220,사설,4,6,설치,미설치,설치,설치,설치,병원
전라남도,광양시,광양우리병원장례식장,전라남도 광양시 광양읍 숲샘길 80 (인서리),061-761-4445,,,200,사설,3,4,설치,미설치,설치,설치,설치,병원
전라남도,광양시,동광양장례식장,전라남도 광양시 불로로 30-1 (성황동),061-795-7700,,,200,사설,5,5,설치,설치,설치,설치,설치,전문
전라남도,광양시,옥곡장례식장,전라남도 광양시 옥곡면 강변로 448 (신금리),061-793-4444,,,200,사설,4,6,설치,미설치,설치,설치,설치,전문
전라남도,구례군,(주)구례장례식장,전라남도 구례군 구례읍 용방로 15 (백련리),061-782-0444,,,0,사설,4,6,미설치,미설치,설치,미설치,미설치,전문
전라남도,구례군,구례병원장례식장,전라남도 구례군 구례읍 동편제길 4 (봉북리),061-783-4344,,,80,사설,3,6,설치,미설치,설치,설치,미설치,병원
전라남도,구례군,새미소요양병원장례식장,"전라남도 구례군 구례읍 구례로 28 (신월리, 지리산요양병원)",061-783-4440,,,0,사설,2,6,미설치,미설치,미설치,미설치,미설치,병원
전라남도,나주시,(주)예담 활주로장례식장,전라남도 나주시 산포면 산남로 137(등정리),061-332-4441,,,200,사설,6,6,설치,설치,설치,설치,설치,전문
전라남도,나주시,㈜영산포한우리장례식장,전라남도 나주시 왕곡면 영산포로 30-11 (장산리),061-335-4949,061-334-4493,,0,사설,4,4,미설치,미설치,미설치,미설치,미설치,전문
전라남도,나주시,나주애향장례식장,전라남도 나주시 청동길 147 (청동),061-334-9000,,,200,사설,4,6,설치,미설치,설치,설치,설치,전문
전라남도,나주시,나주예림장례식장,전라남도 나주시 예향로 3795 (이창동),061-335-4406,,,300,사설,3,6,설치,설치,설치,설치,설치,전문
전라남도,나주시,나주장례식장,전라남도 나주시 건재로 85 (대호동),061-332-8114,,,100,사설,3,4,미설치,설치,설치,설치,미설치,전문
전라남도,나주시,나주종합병원장례식장,전라남도 나주시 영산로 5419 (성북동),061-332-4461,061-332-4488,,0,사설,3,4,미설치,설치,설치,미설치,미설치,병원
전라남도,나주시,나주중앙요양병원장례식장,전라남도 나주시 영산로 5406 (성북동),061-333-0444,,,300,사설,2,4,설치,미설치,설치,설치,미설치,병원
